Date,Confirmed,Location
2020/10/30,0,長崎県
2020/10/31,1,長崎県
2020/11/01,0,長崎県
2020/11/02,0,長崎県
2020/11/03,0,長崎県
2020/11/04,0,長崎県
2020/11/05,1,長崎県
2020/11/06,3,長崎県
2020/11/07,0,長崎県
2020/11/08,0,長崎県
2020/11/09,0,長崎県
2020/11/10,0,長崎県
2020/11/11,0,長崎県
2020/11/12,0,長崎県
2020/11/13,1,長崎県
2020/11/14,0,長崎県
2020/11/15,1,長崎県
2020/11/16,0,長崎県
2020/11/17,1,長崎県
2020/11/18,1,長崎県
2020/11/19,1,長崎県
2020/11/20,3,長崎県
2020/11/21,3,長崎県
2020/11/22,1,長崎県
2020/11/23,1,長崎県
2020/11/24,1,長崎県
2020/11/25,1,長崎県
2020/11/26,1,長崎県
2020/11/27,4,長崎県
2020/11/28,0,長崎県
2020/11/29,2,長崎県
2020/11/30,0,長崎県
2020/12/01,2,長崎県
2020/12/02,0,長崎県
2020/12/03,0,長崎県
2020/12/04,0,長崎県
2020/12/05,0,長崎県
2020/12/06,3,長崎県
2020/12/07,0,長崎県
2020/12/08,1,長崎県
2020/12/09,1,長崎県
2020/12/10,12,長崎県
2020/12/11,7,長崎県
2020/12/12,11,長崎県
2020/12/13,13,長崎県
2020/12/14,7,長崎県
2020/12/15,10,長崎県
2020/12/16,7,長崎県
2020/12/17,7,長崎県
2020/12/18,18,長崎県
2020/12/19,7,長崎県
2020/12/20,23,長崎県
2020/12/21,19,長崎県
2020/12/22,26,長崎県
2020/12/23,12,長崎県
2020/12/24,35,長崎県
2020/12/25,26,長崎県
2020/12/26,19,長崎県
2020/12/27,29,長崎県
2020/12/28,18,長崎県
2020/12/29,27,長崎県
2020/12/30,15,長崎県
2020/12/31,29,長崎県
2021/01/01,20,長崎県
2021/01/02,28,長崎県
2021/01/03,30,長崎県
2021/01/04,24,長崎県
2021/01/05,55,長崎県
2021/01/06,43,長崎県
2021/01/07,58,長崎県
2021/01/08,43,長崎県
2021/01/09,60,長崎県
2021/01/10,18,長崎県
2021/01/11,22,長崎県
2021/01/12,24,長崎県
2021/01/13,38,長崎県
2021/01/14,39,長崎県
2021/01/15,37,長崎県
2021/01/16,33,長崎県
2021/01/17,19,長崎県
2021/01/18,17,長崎県
2021/01/19,39,長崎県
2021/01/20,32,長崎県
2021/01/21,25,長崎県
2021/01/22,25,長崎県
2021/01/23,11,長崎県
2021/01/24,13,長崎県
2021/01/25,11,長崎県
2021/01/26,16,長崎県
2021/01/27,11,長崎県
2021/01/28,28,長崎県
2021/01/29,18,長崎県
2021/01/30,30,長崎県
2021/01/31,4,長崎県
2021/02/01,4,長崎県
2021/02/02,7,長崎県
2021/02/03,3,長崎県
2021/02/04,3,長崎県
2021/02/05,9,長崎県
2021/02/06,8,長崎県
2021/02/07,3,長崎県
2021/02/08,2,長崎県
2021/02/09,4,長崎県
2021/02/10,7,長崎県
2021/02/11,4,長崎県
2021/02/12,2,長崎県
2021/02/13,3,長崎県
2021/02/14,0,長崎県
2021/02/15,0,長崎県
2021/02/16,1,長崎県
2021/02/17,2,長崎県
2021/02/18,2,長崎県
2021/02/19,3,長崎県
2021/02/20,4,長崎県
2021/02/21,8,長崎県
2021/02/22,0,長崎県
2021/02/23,3,長崎県
2021/02/24,1,長崎県
2021/02/25,0,長崎県
2021/02/26,0,長崎県
2021/02/27,1,長崎県
2021/02/28,2,長崎県
2021/03/01,0,長崎県
2021/03/02,0,長崎県
2021/03/03,0,長崎県
2021/03/04,0,長崎県
2021/03/05,0,長崎県
2021/03/06,0,長崎県
2021/03/07,0,長崎県
2021/03/08,0,長崎県
2021/03/09,1,長崎県
2021/03/10,0,長崎県
2021/03/11,0,長崎県
2021/03/12,0,長崎県
2021/03/13,0,長崎県
2021/03/14,0,長崎県
2021/03/15,0,長崎県
2021/03/16,1,長崎県
2021/03/17,0,長崎県
2021/03/18,0,長崎県
2021/03/19,1,長崎県
2021/03/20,0,長崎県
2021/03/21,1,長崎県
2021/03/22,0,長崎県
2021/03/23,1,長崎県
2021/03/24,0,長崎県
2021/03/25,5,長崎県
2021/03/26,3,長崎県
2021/03/27,1,長崎県
2021/03/28,1,長崎県
2021/03/29,1,長崎県
2021/03/30,1,長崎県
2021/03/31,5,長崎県
2020/01/16,0,熊本県
2020/01/17,0,熊本県
2020/01/18,0,熊本県
2020/01/19,0,熊本県
2020/01/20,0,熊本県
2020/01/21,0,熊本県
2020/01/22,0,熊本県
2020/01/23,0,熊本県
2020/01/24,0,熊本県
2020/01/25,0,熊本県
2020/01/26,0,熊本県
2020/01/27,0,熊本県
2020/01/28,0,熊本県
2020/01/29,0,熊本県
2020/01/30,0,熊本県
2020/01/31,0,熊本県
2020/02/01,0,熊本県
2020/02/02,0,熊本県
2020/02/03,0,熊本県
2020/02/04,0,熊本県
2020/02/05,0,熊本県
2020/02/06,0,熊本県
2020/02/07,0,熊本県
2020/02/08,0,熊本県
2020/02/09,0,熊本県
2020/02/10,0,熊本県
2020/02/11,0,熊本県
2020/02/12,0,熊本県
2020/02/13,0,熊本県
2020/02/14,0,熊本県
2020/02/15,0,熊本県
2020/02/16,0,熊本県
2020/02/17,0,熊本県
2020/02/18,0,熊本県
2020/02/19,0,熊本県
2020/02/20,0,熊本県
2020/02/21,1,熊本県
2020/02/22,2,熊本県
2020/02/23,0,熊本県
2020/02/24,1,熊本県
2020/02/25,1,熊本県
2020/02/26,0,熊本県
2020/02/27,0,熊本県
2020/02/28,0,熊本県
2020/02/29,0,熊本県
2020/03/01,0,熊本県
2020/03/02,0,熊本県
2020/03/03,0,熊本県
2020/03/04,1,熊本県
2020/03/05,0,熊本県
2020/03/06,0,熊本県
2020/03/07,0,熊本県
2020/03/08,0,熊本県
2020/03/09,0,熊本県
2020/03/10,0,熊本県
2020/03/11,0,熊本県
2020/03/12,0,熊本県
2020/03/13,0,熊本県
2020/03/14,0,熊本県
2020/03/15,0,熊本県
2020/03/16,0,熊本県
2020/03/17,0,熊本県
2020/03/18,0,熊本県
2020/03/19,1,熊本県
2020/03/20,0,熊本県
2020/03/21,0,熊本県
2020/03/22,0,熊本県
2020/03/23,0,熊本県
2020/03/24,0,熊本県
2020/03/25,1,熊本県
2020/03/26,0,熊本県
2020/03/27,2,熊本県
2020/03/28,1,熊本県
2020/03/29,1,熊本県
2020/03/30,2,熊本県
2020/03/31,0,熊本県
2020/04/01,1,熊本県
2020/04/02,0,熊本県
2020/04/03,3,熊本県
2020/04/04,0,熊本県
2020/04/05,1,熊本県
2020/04/06,1,熊本県
2020/04/07,1,熊本県
2020/04/08,1,熊本県
2020/04/09,1,熊本県
2020/04/10,1,熊本県
2020/04/11,1,熊本県
2020/04/12,2,熊本県
2020/04/13,1,熊本県
2020/04/14,3,熊本県
2020/04/15,2,熊本県
2020/04/16,0,熊本県
2020/04/17,2,熊本県
2020/04/18,2,熊本県
2020/04/19,3,熊本県
2020/04/20,1,熊本県
2020/04/21,1,熊本県
2020/04/22,1,熊本県
2020/04/23,1,熊本県
2020/04/24,1,熊本県
2020/04/25,0,熊本県
2020/04/26,2,熊本県
2020/04/27,0,熊本県
2020/04/28,0,熊本県
2020/04/29,0,熊本県
2020/04/30,0,熊本県
2020/05/01,0,熊本県
2020/05/02,0,熊本県
2020/05/03,0,熊本県
2020/05/04,0,熊本県
2020/05/05,0,熊本県
2020/05/06,0,熊本県
2020/05/07,0,熊本県
2020/05/08,1,熊本県
2020/05/09,0,熊本県
2020/05/10,0,熊本県
2020/05/11,0,熊本県
2020/05/12,0,熊本県
2020/05/13,0,熊本県
2020/05/14,0,熊本県
2020/05/15,0,熊本県
2020/05/16,0,熊本県
2020/05/17,0,熊本県
2020/05/18,0,熊本県
2020/05/19,0,熊本県
2020/05/20,0,熊本県
2020/05/21,0,熊本県
2020/05/22,0,熊本県
2020/05/23,0,熊本県
2020/05/24,0,熊本県
2020/05/25,0,熊本県
2020/05/26,0,熊本県
2020/05/27,0,熊本県
2020/05/28,0,熊本県
2020/05/29,0,熊本県
2020/05/30,0,熊本県
2020/05/31,0,熊本県
2020/06/01,0,熊本県
2020/06/02,0,熊本県
2020/06/03,0,熊本県
2020/06/04,0,熊本県
2020/06/05,0,熊本県
2020/06/06,0,熊本県
2020/06/07,0,熊本県
2020/06/08,0,熊本県
2020/06/09,0,熊本県
2020/06/10,0,熊本県
2020/06/11,0,熊本県
2020/06/12,0,熊本県
2020/06/13,0,熊本県
2020/06/14,0,熊本県
2020/06/15,0,熊本県
2020/06/16,0,熊本県
2020/06/17,0,熊本県
2020/06/18,0,熊本県
2020/06/19,0,熊本県
2020/06/20,0,熊本県
2020/06/21,0,熊本県
2020/06/22,1,熊本県
2020/06/23,0,熊本県
2020/06/24,0,熊本県
2020/06/25,0,熊本県
2020/06/26,0,熊本県
2020/06/27,0,熊本県
2020/06/28,0,熊本県
2020/06/29,0,熊本県
2020/06/30,0,熊本県
2020/07/01,0,熊本県
2020/07/02,0,熊本県
2020/07/03,0,熊本県
2020/07/04,0,熊本県
2020/07/05,0,熊本県
2020/07/06,0,熊本県
2020/07/07,0,熊本県
2020/07/08,0,熊本県
2020/07/09,0,熊本県
2020/07/10,0,熊本県
2020/07/11,0,熊本県
2020/07/12,0,熊本県
2020/07/13,0,熊本県
2020/07/14,0,熊本県
2020/07/15,0,熊本県
2020/07/16,1,熊本県
2020/07/17,0,熊本県
2020/07/18,0,熊本県
2020/07/19,0,熊本県
2020/07/20,1,熊本県
2020/07/21,1,熊本県
2020/07/22,2,熊本県
2020/07/23,3,熊本県
2020/07/24,1,熊本県
2020/07/25,2,熊本県
2020/07/26,21,熊本県
2020/07/27,33,熊本県
2020/07/28,22,熊本県
2020/07/29,21,熊本県
2020/07/30,16,熊本県
2020/07/31,18,熊本県
2020/08/01,26,熊本県
2020/08/02,20,熊本県
2020/08/03,6,熊本県
2020/08/04,37,熊本県
2020/08/05,42,熊本県
2020/08/06,10,熊本県
2020/08/07,9,熊本県
2020/08/08,10,熊本県
2020/08/09,3,熊本県
2020/08/10,3,熊本県
2020/08/11,4,熊本県
2020/08/12,10,熊本県
2020/08/13,9,熊本県
2020/08/14,12,熊本県
2020/08/15,11,熊本県
2020/08/16,4,熊本県
2020/08/17,5,熊本県
2020/08/18,5,熊本県
2020/08/19,10,熊本県
2020/08/20,15,熊本県
2020/08/21,13,熊本県
2020/08/22,11,熊本県
2020/08/23,5,熊本県
2020/08/24,4,熊本県
2020/08/25,5,熊本県
2020/08/26,5,熊本県
2020/08/27,6,熊本県
2020/08/28,7,熊本県
2020/08/29,11,熊本県
2020/08/30,2,熊本県
2020/08/31,9,熊本県
2020/09/01,4,熊本県
2020/09/02,4,熊本県
2020/09/03,6,熊本県
2020/09/04,3,熊本県
2020/09/05,6,熊本県
2020/09/06,2,熊本県
2020/09/07,2,熊本県
2020/09/08,3,熊本県
2020/09/09,3,熊本県
2020/09/10,4,熊本県
2020/09/11,7,熊本県
2020/09/12,4,熊本県
2020/09/13,1,熊本県
2020/09/14,0,熊本県
2020/09/15,1,熊本県
2020/09/16,0,熊本県
2020/09/17,0,熊本県
2020/09/18,1,熊本県
2020/09/19,0,熊本県
2020/09/20,0,熊本県
2020/09/21,0,熊本県
2020/09/22,0,熊本県
2020/09/23,0,熊本県
2020/09/24,1,熊本県
2020/09/25,0,熊本県
2020/09/26,0,熊本県
2020/09/27,0,熊本県
2020/09/28,0,熊本県
2020/09/29,2,熊本県
2020/09/30,1,熊本県
2020/10/01,3,熊本県
2020/10/02,2,熊本県
2020/10/03,8,熊本県
2020/10/04,19,熊本県
2020/10/05,19,熊本県
2020/10/06,13,熊本県
2020/10/07,3,熊本県
2020/10/08,10,熊本県
2020/10/09,21,熊本県
2020/10/10,9,熊本県
2020/10/11,8,熊本県
2020/10/12,12,熊本県
2020/10/13,12,熊本県
2020/10/14,6,熊本県
2020/10/15,6,熊本県
2020/10/16,9,熊本県
2020/10/17,5,熊本県
2020/10/18,4,熊本県
2020/10/19,2,熊本県
2020/10/20,4,熊本県
2020/10/21,4,熊本県
2020/10/22,5,熊本県
2020/10/23,8,熊本県
2020/10/24,1,熊本県
2020/10/25,1,熊本県
2020/10/26,3,熊本県
2020/10/27,3,熊本県
2020/10/28,7,熊本県
2020/10/29,4,熊本県
2020/10/30,5,熊本県
2020/10/31,6,熊本県
2020/11/01,5,熊本県
2020/11/02,6,熊本県
2020/11/03,6,熊本県
2020/11/04,11,熊本県
2020/11/05,11,熊本県
2020/11/06,7,熊本県
2020/11/07,4,熊本県
2020/11/08,7,熊本県
2020/11/09,3,熊本県
2020/11/10,3,熊本県
2020/11/11,6,熊本県
2020/11/12,11,熊本県
2020/11/13,10,熊本県
2020/11/14,16,熊本県
2020/11/15,12,熊本県
2020/11/16,3,熊本県
2020/11/17,14,熊本県
2020/11/18,7,熊本県
2020/11/19,5,熊本県
2020/11/20,8,熊本県
2020/11/21,12,熊本県
2020/11/22,6,熊本県
2020/11/23,3,熊本県
2020/11/24,2,熊本県
2020/11/25,5,熊本県
2020/11/26,15,熊本県
2020/11/27,11,熊本県
2020/11/28,4,熊本県
2020/11/29,8,熊本県
2020/11/30,5,熊本県
2020/12/01,18,熊本県
2020/12/02,11,熊本県
2020/12/03,8,熊本県
2020/12/04,15,熊本県
2020/12/05,8,熊本県
2020/12/06,9,熊本県
2020/12/07,8,熊本県
2020/12/08,27,熊本県
2020/12/09,16,熊本県
2020/12/10,27,熊本県
2020/12/11,25,熊本県
2020/12/12,32,熊本県
2020/12/13,29,熊本県
2020/12/14,30,熊本県
2020/12/15,32,熊本県
2020/12/16,25,熊本県
2020/12/17,34,熊本県
2020/12/18,29,熊本県
2020/12/19,30,熊本県
2020/12/20,21,熊本県
2020/12/21,14,熊本県
2020/12/22,25,熊本県
2020/12/23,30,熊本県
2020/12/24,31,熊本県
2020/12/25,68,熊本県
2020/12/26,51,熊本県
2020/12/27,31,熊本県
2020/12/28,37,熊本県
2020/12/29,55,熊本県
2020/12/30,44,熊本県
2020/12/31,32,熊本県
2021/01/01,30,熊本県
2021/01/02,26,熊本県
2021/01/03,22,熊本県
2021/01/04,34,熊本県
2021/01/05,63,熊本県
2021/01/06,69,熊本県
2021/01/07,63,熊本県
2021/01/08,101,熊本県
2021/01/09,86,熊本県
2021/01/10,82,熊本県
2021/01/11,57,熊本県
2021/01/12,66,熊本県
2021/01/13,81,熊本県
2021/01/14,77,熊本県
2021/01/15,78,熊本県
2021/01/16,89,熊本県
2021/01/17,40,熊本県
2021/01/18,46,熊本県
2021/01/19,52,熊本県
2021/01/20,39,熊本県
2021/01/21,40,熊本県
2021/01/22,27,熊本県
2021/01/23,39,熊本県
2021/01/24,43,熊本県
2021/01/25,16,熊本県
2021/01/26,21,熊本県
2021/01/27,22,熊本県
2021/01/28,15,熊本県
2021/01/29,19,熊本県
2021/01/30,13,熊本県
2021/01/31,8,熊本県
2021/02/01,4,熊本県
2021/02/02,10,熊本県
2021/02/03,7,熊本県
2021/02/04,8,熊本県
2021/02/05,4,熊本県
2021/02/06,6,熊本県
2021/02/07,4,熊本県
2021/02/08,3,熊本県
2021/02/09,3,熊本県
2021/02/10,4,熊本県
2021/02/11,5,熊本県
2021/02/12,5,熊本県
2021/02/13,3,熊本県
2021/02/14,4,熊本県
2021/02/15,4,熊本県
2021/02/16,5,熊本県
2021/02/17,7,熊本県
2021/02/18,4,熊本県
2021/02/19,3,熊本県
2021/02/20,5,熊本県
2021/02/21,0,熊本県
2021/02/22,0,熊本県
2021/02/23,1,熊本県
2021/02/24,0,熊本県
2021/02/25,0,熊本県
2021/02/26,1,熊本県
2021/02/27,0,熊本県
2021/02/28,4,熊本県
2021/03/01,1,熊本県
2021/03/02,1,熊本県
2021/03/03,3,熊本県
2021/03/04,2,熊本県
2021/03/05,5,熊本県
2021/03/06,2,熊本県
2021/03/07,0,熊本県
2021/03/08,0,熊本県
2021/03/09,5,熊本県
2021/03/10,5,熊本県
2021/03/11,0,熊本県
2021/03/12,2,熊本県
2021/03/13,5,熊本県
2021/03/14,0,熊本県
2021/03/15,0,熊本県
2021/03/16,0,熊本県
2021/03/17,7,熊本県
2021/03/18,1,熊本県
2021/03/19,3,熊本県
2021/03/20,3,熊本県
2021/03/21,0,熊本県
2021/03/22,2,熊本県
2021/03/23,3,熊本県
2021/03/24,0,熊本県
2021/03/25,1,熊本県
2021/03/26,1,熊本県
2021/03/27,0,熊本県
2021/03/28,1,熊本県
2021/03/29,2,熊本県
2021/03/30,6,熊本県
2021/03/31,2,熊本県
2020/01/16,0,大分県
2020/01/17,0,大分県
2020/01/18,0,大分県
2020/01/19,0,大分県
2020/01/20,0,大分県
2020/01/21,0,大分県
2020/01/22,0,大分県
2020/01/23,0,大分県
2020/01/24,0,大分県
2020/01/25,0,大分県
2020/01/26,0,大分県
2020/01/27,0,大分県
2020/01/28,0,大分県
2020/01/29,0,大分県
2020/01/30,0,大分県
2020/01/31,0,大分県
2020/02/01,0,大分県
2020/02/02,0,大分県
2020/02/03,0,大分県
2020/02/04,0,大分県
2020/02/05,0,大分県
2020/02/06,0,大分県
2020/02/07,0,大分県
2020/02/08,0,大分県
2020/02/09,0,大分県
2020/02/10,0,大分県
2020/02/11,0,大分県
2020/02/12,0,大分県
2020/02/13,0,大分県
2020/02/14,0,大分県
2020/02/15,0,大分県
2020/02/16,0,大分県
2020/02/17,0,大分県
2020/02/18,0,大分県
2020/02/19,0,大分県
2020/02/20,0,大分県
2020/02/21,0,大分県
2020/02/22,0,大分県
2020/02/23,0,大分県
2020/02/24,0,大分県
2020/02/25,0,大分県
2020/02/26,0,大分県
2020/02/27,0,大分県
2020/02/28,0,大分県
2020/02/29,0,大分県
2020/03/01,0,大分県
2020/03/02,0,大分県
2020/03/03,1,大分県
2020/03/04,0,大分県
2020/03/05,0,大分県
2020/03/06,0,大分県
2020/03/07,0,大分県
2020/03/08,0,大分県
2020/03/09,0,大分県
2020/03/10,0,大分県
2020/03/11,0,大分県
2020/03/12,0,大分県
2020/03/13,0,大分県
2020/03/14,0,大分県
2020/03/15,0,大分県
2020/03/16,0,大分県
2020/03/17,0,大分県
2020/03/18,0,大分県
2020/03/19,2,大分県
2020/03/20,5,大分県
2020/03/21,5,大分県
2020/03/22,8,大分県
2020/03/23,1,大分県
2020/03/24,1,大分県
2020/03/25,2,大分県
2020/03/26,0,大分県
2020/03/27,2,大分県
2020/03/28,0,大分県
2020/03/29,1,大分県
2020/03/30,0,大分県
2020/03/31,1,大分県
2020/04/01,0,大分県
2020/04/02,1,大分県
2020/04/03,1,大分県
2020/04/04,1,大分県
2020/04/05,0,大分県
2020/04/06,1,大分県
2020/04/07,2,大分県
2020/04/08,6,大分県
2020/04/09,0,大分県
2020/04/10,1,大分県
2020/04/11,0,大分県
2020/04/12,0,大分県
2020/04/13,1,大分県
2020/04/14,2,大分県
2020/04/15,5,大分県
2020/04/16,4,大分県
2020/04/17,0,大分県
2020/04/18,0,大分県
2020/04/19,0,大分県
2020/04/20,1,大分県
2020/04/21,5,大分県
2020/04/22,0,大分県
2020/04/23,0,大分県
2020/04/24,0,大分県
2020/04/25,0,大分県
2020/04/26,0,大分県
2020/04/27,0,大分県
2020/04/28,0,大分県
2020/04/29,0,大分県
2020/04/30,0,大分県
2020/05/01,0,大分県
2020/05/02,0,大分県
2020/05/03,0,大分県
2020/05/04,0,大分県
2020/05/05,0,大分県
2020/05/06,0,大分県
2020/05/07,0,大分県
2020/05/08,0,大分県
2020/05/09,0,大分県
2020/05/10,0,大分県
2020/05/11,0,大分県
2020/05/12,0,大分県
2020/05/13,0,大分県
2020/05/14,0,大分県
2020/05/15,0,大分県
2020/05/16,0,大分県
2020/05/17,0,大分県
2020/05/18,0,大分県
2020/05/19,0,大分県
2020/05/20,0,大分県
2020/05/21,0,大分県
2020/05/22,0,大分県
2020/05/23,0,大分県
2020/05/24,0,大分県
2020/05/25,0,大分県
2020/05/26,0,大分県
2020/05/27,0,大分県
2020/05/28,0,大分県
2020/05/29,0,大分県
2020/05/30,0,大分県
2020/05/31,0,大分県
2020/06/01,0,大分県
2020/06/02,0,大分県
2020/06/03,0,大分県
2020/06/04,0,大分県
2020/06/05,0,大分県
2020/06/06,0,大分県
2020/06/07,0,大分県
2020/06/08,0,大分県
2020/06/09,0,大分県
2020/06/10,0,大分県
2020/06/11,0,大分県
2020/06/12,0,大分県
2020/06/13,0,大分県
2020/06/14,0,大分県
2020/06/15,0,大分県
2020/06/16,0,大分県
2020/06/17,0,大分県
2020/06/18,0,大分県
2020/06/19,0,大分県
2020/06/20,0,大分県
2020/06/21,0,大分県
2020/06/22,0,大分県
2020/06/23,0,大分県
2020/06/24,0,大分県
2020/06/25,0,大分県
2020/06/26,0,大分県
2020/06/27,0,大分県
2020/06/28,0,大分県
2020/06/29,0,大分県
2020/06/30,0,大分県
2020/07/01,0,大分県
2020/07/02,0,大分県
2020/07/03,0,大分県
2020/07/04,0,大分県
2020/07/05,0,大分県
2020/07/06,0,大分県
2020/07/07,0,大分県
2020/07/08,0,大分県
2020/07/09,0,大分県
2020/07/10,0,大分県
2020/07/11,0,大分県
2020/07/12,0,大分県
2020/07/13,0,大分県
2020/07/14,0,大分県
2020/07/15,0,大分県
2020/07/16,0,大分県
2020/07/17,0,大分県
2020/07/18,0,大分県
2020/07/19,0,大分県
2020/07/20,0,大分県
2020/07/21,0,大分県
2020/07/22,0,大分県
2020/07/23,0,大分県
2020/07/24,0,大分県
2020/07/25,0,大分県
2020/07/26,0,大分県
2020/07/27,0,大分県
2020/07/28,2,大分県
2020/07/29,0,大分県
2020/07/30,2,大分県
2020/07/31,2,大分県
2020/08/01,2,大分県
2020/08/02,0,大分県
2020/08/03,2,大分県
2020/08/04,3,大分県
2020/08/05,1,大分県
2020/08/06,2,大分県
2020/08/07,2,大分県
2020/08/08,2,大分県
2020/08/09,7,大分県
2020/08/10,5,大分県
2020/08/11,1,大分県
2020/08/12,0,大分県
2020/08/13,0,大分県
2020/08/14,1,大分県
2020/08/15,3,大分県
2020/08/16,6,大分県
2020/08/17,10,大分県
2020/08/18,7,大分県
2020/08/19,10,大分県
2020/08/20,4,大分県
2020/08/21,3,大分県
2020/08/22,1,大分県
2020/08/23,0,大分県
2020/08/24,2,大分県
2020/08/25,0,大分県
2020/08/26,3,大分県
2020/08/27,1,大分県
2020/08/28,0,大分県
2020/08/29,0,大分県
2020/08/30,1,大分県
2020/08/31,0,大分県
2020/09/01,2,大分県
2020/09/02,3,大分県
2020/09/03,1,大分県
2020/09/04,2,大分県
2020/09/05,4,大分県
2020/09/06,0,大分県
2020/09/07,0,大分県
2020/09/08,0,大分県
2020/09/09,1,大分県
2020/09/10,0,大分県
2020/09/11,0,大分県
2020/09/12,0,大分県
2020/09/13,0,大分県
2020/09/14,0,大分県
2020/09/15,0,大分県
2020/09/16,0,大分県
2020/09/17,0,大分県
2020/09/18,0,大分県
2020/09/19,0,大分県
2020/09/20,0,大分県
2020/09/21,0,大分県
2020/09/22,0,大分県
2020/09/23,0,大分県
2020/09/24,0,大分県
2020/09/25,0,大分県
2020/09/26,0,大分県
2020/09/27,0,大分県
2020/09/28,0,大分県
2020/09/29,0,大分県
2020/09/30,0,大分県
2020/10/01,0,大分県
2020/10/02,0,大分県
2020/10/03,0,大分県
2020/10/04,0,大分県
2020/10/05,0,大分県
2020/10/06,0,大分県
2020/10/07,0,大分県
2020/10/08,0,大分県
2020/10/09,0,大分県
2020/10/10,0,大分県
2020/10/11,0,大分県
2020/10/12,0,大分県
2020/10/13,0,大分県
2020/10/14,0,大分県
2020/10/15,0,大分県
2020/10/16,1,大分県
2020/10/17,0,大分県
2020/10/18,0,大分県
2020/10/19,0,大分県
2020/10/20,0,大分県
2020/10/21,0,大分県
2020/10/22,0,大分県
2020/10/23,0,大分県
2020/10/24,0,大分県
2020/10/25,0,大分県
2020/10/26,0,大分県
2020/10/27,0,大分県
2020/10/28,0,大分県
2020/10/29,0,大分県
2020/10/30,0,大分県
2020/10/31,0,大分県
2020/11/01,0,大分県
2020/11/02,0,大分県
2020/11/03,0,大分県
2020/11/04,0,大分県
2020/11/05,0,大分県
2020/11/06,1,大分県
2020/11/07,0,大分県
2020/11/08,1,大分県
2020/11/09,0,大分県
2020/11/10,0,大分県
2020/11/11,1,大分県
2020/11/12,1,大分県
2020/11/13,0,大分県
2020/11/14,1,大分県
2020/11/15,0,大分県
2020/11/16,4,大分県
2020/11/17,11,大分県
2020/11/18,10,大分県
2020/11/19,7,大分県
2020/11/20,12,大分県
2020/11/21,1,大分県
2020/11/22,10,大分県
2020/11/23,4,大分県
2020/11/24,5,大分県
2020/11/25,10,大分県
2020/11/26,8,大分県
2020/11/27,9,大分県
2020/11/28,18,大分県
2020/11/29,7,大分県
2020/11/30,15,大分県
2020/12/01,14,大分県
2020/12/02,15,大分県
2020/12/03,18,大分県
2020/12/04,18,大分県
2020/12/05,18,大分県
2020/12/06,19,大分県
2020/12/07,11,大分県
2020/12/08,10,大分県
2020/12/09,21,大分県
2020/12/10,25,大分県
2020/12/11,26,大分県
2020/12/12,18,大分県
2020/12/13,8,大分県
2020/12/14,6,大分県
2020/12/15,12,大分県
2020/12/16,9,大分県
2020/12/17,13,大分県
2020/12/18,3,大分県
2020/12/19,7,大分県
2020/12/20,8,大分県
2020/12/21,2,大分県
2020/12/22,4,大分県
2020/12/23,7,大分県
2020/12/24,9,大分県
2020/12/25,7,大分県
2020/12/26,14,大分県
2020/12/27,3,大分県
2020/12/28,19,大分県
2020/12/29,15,大分県
2020/12/30,13,大分県
2020/12/31,22,大分県
2021/01/01,11,大分県
2021/01/02,11,大分県
2021/01/03,9,大分県
2021/01/04,10,大分県
2021/01/05,16,大分県
2021/01/06,26,大分県
2021/01/07,19,大分県
2021/01/08,17,大分県
2021/01/09,13,大分県
2021/01/10,8,大分県
2021/01/11,9,大分県
2021/01/12,14,大分県
2021/01/13,17,大分県
2021/01/14,16,大分県
2021/01/15,12,大分県
2021/01/16,19,大分県
2021/01/17,10,大分県
2021/01/18,7,大分県
2021/01/19,6,大分県
2021/01/20,16,大分県
2021/01/21,33,大分県
2021/01/22,26,大分県
2021/01/23,18,大分県
2021/01/24,10,大分県
2021/01/25,6,大分県
2021/01/26,31,大分県
2021/01/27,14,大分県
2021/01/28,22,大分県
2021/01/29,20,大分県
2021/01/30,10,大分県
2021/01/31,13,大分県
2021/02/01,8,大分県
2021/02/02,11,大分県
2021/02/03,14,大分県
2021/02/04,15,大分県
2021/02/05,9,大分県
2021/02/06,8,大分県
2021/02/07,3,大分県
2021/02/08,7,大分県
2021/02/09,4,大分県
2021/02/10,5,大分県
2021/02/11,7,大分県
2021/02/12,2,大分県
2021/02/13,10,大分県
2021/02/14,1,大分県
2021/02/15,1,大分県
2021/02/16,4,大分県
2021/02/17,4,大分県
2021/02/18,5,大分県
2021/02/19,4,大分県
2021/02/20,3,大分県
2021/02/21,2,大分県
2021/02/22,1,大分県
2021/02/23,2,大分県
2021/02/24,0,大分県
2021/02/25,1,大分県
2021/02/26,0,大分県
2021/02/27,2,大分県
2021/02/28,2,大分県
2021/03/01,0,大分県
2021/03/02,1,大分県
2021/03/03,1,大分県
2021/03/04,1,大分県
2021/03/05,1,大分県
2021/03/06,0,大分県
2021/03/07,0,大分県
2021/03/08,0,大分県
2021/03/09,0,大分県
2021/03/10,0,大分県
2021/03/11,0,大分県
2021/03/12,0,大分県
2021/03/13,1,大分県
2021/03/14,0,大分県
2021/03/15,1,大分県
2021/03/16,0,大分県
2021/03/17,0,大分県
2021/03/18,1,大分県
2021/03/19,0,大分県
2021/03/20,0,大分県
2021/03/21,1,大分県
2021/03/22,0,大分県
2021/03/23,0,大分県
2021/03/24,1,大分県
2021/03/25,0,大分県
2021/03/26,2,大分県
